Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Red,Welterweight,0,0.625,3.6875,17.875,1.125,2.0625,223.9375,0,2,3,0,1,190.5,28,-3,1,0.1328125,0.09375,0.578125,21.9296875,2.125,8.09375,90.6484375,0,3,3,2,2,193.04,35,3,1
Blue,Middleweight,1.046875,0,0.640625,24.15625,1.40625,4.75,54.8125,1,3,2,3,0,185.42,24,2,2,0.578125,0.53125,0.7421875,10.1171875,0.4765625,10.5078125,41.9296875,1,3,3,2,0,200.66,31,-2,1
Blue,Heavyweight,0,0.5,4.46875,5.65625,7.875,8.625,236.53125,0,3,1,1,0,190.5,29,3,4,0.016601563,0.175109863,0.016052246,51.08087158,3.018615723,0.526733398,35.80065918,0,4,5,4,4,213.36,27,-1,2
Red,Heavyweight,0.5859375,0,0.78125,7.890625,6.234375,1.421875,55.2265625,1,2,5,3,0,208.28,36,-1,0,0.462890625,0.00390625,0.611328125,27.18359375,2.947265625,1.240234375,58.21875,1,4,5,4,0,182.88,41,-1,1
Red,LightHeavyweight,0,0.03125,10.0625,12.1875,5.59375,23.78125,354.21875,0,3,2,2,0,193.04,34,-1,2,0.0859375,0.546875,5.5390625,12.453125,5.609375,20.59375,281.1328125,1,5,2,1,3,193.04,36,5,1
Blue,LightHeavyweight,0,0,4.875,40.875,7.125,30.375,388.375,1,2,1,1,0,200.66,26,2,2,0.001953125,0.0390625,0.541015625,39.59765625,8.744140625,5.7265625,118.5429688,0,3,5,2,0,190.5,35,1,3
Red,Middleweight,0.568908691,0.004333496,0.296875,4.391113281,1.548706055,4.489074707,5.978759766,3,4,7,3,0,187.96,45,2,5,0.703281403,0.048873901,0.000286102,6.930164337,4.739759445,3.456541061,6.599121094,5,3,7,10,2,187.96,38,3,0
Blue,Lightweight,0.78125,0.0625,4.125,12.71875,4.8125,5.09375,94.5,0,2,3,3,0,177.8,32,1,0,0.000274658,0.016158342,3.963247359,12.63664508,4.833915234,0.756871581,98.62711489,0,3,9,1,4,180.34,32,-1,11
Blue,Featherweight,0,0.381958008,6.87097168,15.62667847,0.684814453,10.75588989,332.724884,0,2,7,1,4,177.8,30,2,4,0.125015259,0.535718918,8.113307953,13.50796604,8.284259796,7.381719589,428.3766012,0,4,9,1,4,177.8,33,1,7
Blue,Flyweight,0.25,2.625,6.875,29.25,9.5,6.25,448,0,2,1,1,0,172.72,24,1,2,0.125,1.625,3.375,20.5,0.375,8.125,447.625,0,2,1,0,1,175.26,27,1,2
Red,LightHeavyweight,0.000564575,0,4.178367615,14.37200928,4.490394592,9.483337402,178.1049576,4,5,4,6,0,190.5,36,5,8,0.017852783,0.296936035,9.010345459,18.42672729,2.729827881,9.539825439,286.8485107,1,5,4,3,1,187.96,32,5,8
Red,Flyweight,0.25,0.375,10.125,16.5,16.875,7,390.75,1,3,1,1,0,165.1,30,3,2,0.064453125,0.134765625,3.848632813,34.546875,12.37402344,11.73339844,326.8300781,2,3,2,3,1,165.1,31,3,5
Blue,Welterweight,0.75,0,0.625,44.125,2.875,2.25,21,0,3,1,2,0,185.42,23,-1,1,0.625,0,0.5,30.625,6.625,4.25,93.25,0,2,1,2,0,185.42,33,1,1
Red,LightHeavyweight,0.307617188,0.013671875,2.296875,26.9453125,2.271484375,2.1796875,69.92578125,1,6,3,4,2,200.66,28,1,2,0.0625,1.75,6.5625,14.15625,9.21875,14.15625,408.5,2,4,1,1,2,182.88,36,4,2
Blue,Flyweight,0,0.6875,2.125,45.3125,3.1875,5.375,81.25,0,2,2,0,0,175.26,22,1,3,0,0.516601563,0.594726563,19.93554688,7.103027344,0.873046875,42.24658203,1,3,5,1,0,162.56,34,1,6
Blue,Featherweight,0.0234375,0.2890625,2.9453125,6.90625,4.2578125,2.8359375,106.640625,1,3,3,0,2,162.56,28,1,2,0,0.25,0.75,12.875,0.875,0.375,77.5,0,1,2,0,1,167.64,33,1,1
Blue,Middleweight,0.15625,0.0625,1.484375,16.234375,0.953125,7.015625,71.859375,1,3,3,1,0,200.66,31,-2,1,0.25,0.125,2.09375,17.90625,1.09375,18,337.375,0,2,2,1,1,193.04,30,1,2
Red,Heavyweight,0.777587891,0.001953125,3.543457031,16.17529297,4.611572266,0.192260742,25.93041992,1,3,7,7,0,185.42,39,2,0,0.25,0.234375,0.671875,2.78125,8.875,5.09375,65.5625,1,4,2,4,1,198.12,37,1,0
Red,Flyweight,0,0.109375,1.296875,38.640625,5.9375,2.78125,72.03125,0,1,4,0,0,167.64,30,1,3,0.125,0,3.3125,25.625,6.9375,3.75,102.5625,1,4,1,2,0,167.64,24,4,2
Red,Bantamweight,0.06640625,0.03125,1.127441406,13.27490234,2.923828125,9.952148438,160.6118164,0,2,7,2,0,182.88,33,-1,3,0.12890625,0.03125,1.599609375,17.20214844,4.015625,2.716796875,97.53125,0,5,4,1,0,175.26,31,1,6
Red,LightHeavyweight,0.0625,0.0625,1.6875,23.375,11.625,0.1875,195.4375,0,3,1,1,0,200.66,35,3,1,0.902099609,0.015808105,1.358520508,13.45263672,4.736328125,5.290222168,43.26208496,1,3,5,8,0,198.12,31,1,2
Blue,WomenBantamweight,0,0.625,3.5,27.5,10.25,3.75,73.5,0,1,2,0,1,170.18,26,1,1,0.25,0.28125,2.71875,18,2.875,18.875,349.21875,0,3,2,0,1,157.48,23,-1,3
Red,Flyweight,0.640625,0,2.25,21.765625,8.28125,1.65625,45.296875,2,3,1,3,0,167.64,30,3,2,0.06640625,1.09375,12.5546875,31.11035156,21.47265625,9.493652344,526.4648438,8,8,2,1,3,167.64,29,2,6
Blue,Bantamweight,0.484375,1.75,1.0625,52.078125,6.125,1.9609375,33.453125,0,4,2,4,0,170.18,25,-1,2,0.6171875,0.1484375,0.6328125,12.5390625,1.3515625,2.28125,11.4609375,0,2,4,3,0,177.8,33,-1,1
Red,Heavyweight,0.752808571,0.13352108,0.488506913,6.132967889,4.533405542,2.072267532,9.175162613,5,4,9,5,8,200.66,36,2,2,0.788146973,0.01663208,0.195343018,15.0151825,14.56307983,3.144042969,36.94096375,5,6,4,9,2,195.58,36,1,2
Red,Featherweight,0.500976563,2.175537109,4.055419922,13.64501953,17.79394531,17.44287109,181.4335938,0,4,5,0,7,187.96,25,2,1,0.159667969,1.5625,0.25390625,57.02832031,6.33984375,6.930175781,94.33251953,0,6,3,4,2,175.26,23,-1,3
Blue,Bantamweight,0.25,0.875,3.9375,16.453125,4.078125,12.25,256.40625,0,1,4,1,0,185.42,27,-1,2,0.015625,0,2.6328125,26.109375,4.5234375,1.80078125,150.5039063,0,3,4,0,0,172.72,36,-1,5
Red,Welterweight,0.126953125,0.9140625,1.1484375,7.34375,1.41015625,4.08203125,71.81054688,0,2,4,2,4,187.96,31,1,0,0.015625,0.125,2.077148438,8.96875,6.517578125,11.1484375,110.9443359,0,7,3,3,1,203.2,28,1,4
Red,Welterweight,0.017578125,0.032714844,2.985839844,21.00976563,7.740234375,2.354980469,100.1630859,0,2,7,1,1,182.88,35,2,3,0.000762939,0.504150391,6.545852661,19.48274231,7.925735474,6.407745361,287.6418915,2,4,9,2,0,190.5,35,-4,5
Red,Middleweight,0.75,0,0,8.625,5,2.375,6.25,0,3,1,3,0,190.5,29,-1,0,0.5625,0.375,4.4375,9.25,0.75,5.875,214.4375,0,2,1,1,1,195.58,31,2,2
Blue,WomenBantamweight,0.5,0,1.25,6.875,0.25,8.875,80,0,2,1,3,0,175.26,27,2,0,0.5,0,3.5,15.625,5.375,8.125,335.375,1,1,2,1,0,167.64,34,1,1
Blue,Lightweight,0.03125,1.09375,3.21875,12.1875,7.5625,6.6875,457.59375,0,4,1,0,3,182.88,26,1,2,0.293945313,0,1.635742188,36.78955078,3.910644531,1.573730469,57.14892578,1,4,4,3,0,185.42,29,-1,5
Red,LightHeavyweight,0.75,0.09375,1.0625,9.921875,0.65625,5.40625,27.09375,0,4,1,4,1,203.2,32,4,1,0.171875,0.09375,2.078125,13.90625,7.21875,3.1875,34.265625,1,5,2,1,2,193.04,35,5,1
Red,Middleweight,0.03125,0,1.0625,42.34375,5.09375,0.40625,37.71875,0,1,4,1,0,185.42,33,-1,1,0,0.129882813,0.391601563,26.72973633,3.553466797,1.375,49.41577148,0,4,7,0,1,190.5,28,2,4
Red,Welterweight,0.03125,0.25,4.154296875,17.9375,13.03515625,22.296875,219.8886719,0,7,2,3,1,203.2,27,1,4,0.25,1.112102509,11.63615799,11.81039429,0.601573944,21.48245239,621.6858749,1,5,6,1,6,182.88,37,5,7
Red,Heavyweight,0.171875,0.466796875,0.78125,10.76171875,2.869140625,0.609375,71.890625,2,2,5,1,2,195.58,39,2,2,0.033203125,0.350219727,0.032104492,15.16174316,0.037231445,1.053466797,33.60131836,0,4,5,4,4,213.36,27,-1,1
Red,Heavyweight,0,0,4.09375,10.84375,1.46875,5.375,100.59375,0,3,2,4,0,205.74,38,-1,0,0.171875,0,0.5625,10.78125,2.46875,1.84375,20.453125,1,2,5,2,0,208.28,35,-1,0
Red,LightHeavyweight,0.140625,0.015625,0.015625,11.28125,2.734375,4.6875,14.921875,0,2,3,2,0,190.5,39,2,2,0.645996094,0.039306641,0.848632813,11.61022949,1.860839844,3.900146484,72.70117188,3,2,8,6,0,193.04,33,-1,0
Red,Lightweight,0.06640625,0,0.14453125,44.26953125,3.6953125,0.3046875,76.375,0,2,5,2,0,177.8,36,-1,2,0.001960754,0.366943359,2.990272522,21.45166779,2.492225647,6.090431213,104.5673141,0,3,7,2,7,180.34,31,3,1
Red,Lightweight,0.1328125,0.3203125,4.408691406,19.39794922,1.187011719,2.937011719,187.0170898,0,3,5,2,0,180.34,35,1,5,0.001068115,1.738300323,1.788574219,11.4095192,4.403282166,0.745800018,30.67736435,0,7,6,2,6,180.34,31,2,5
Blue,LightHeavyweight,0.140625,1.11328125,5.83984375,6.84375,3.8359375,1.21875,215.578125,0,2,4,1,2,187.96,32,2,2,0.0625,0,2.0625,58.6875,6.375,1.75,52.5,0,2,2,2,0,193.04,29,-1,1
Blue,Bantamweight,0,0.75,7,26.25,3.4375,0.3125,154.25,0,2,2,0,4,172.72,30,2,0,0.34375,0,0.46875,17.625,1.46875,6.859375,23.796875,1,2,4,2,0,175.26,31,-2,1
Red,Bantamweight,0.69140625,0.53515625,2.40625,38.19921875,14.14453125,0.62109375,83.58203125,5,7,1,2,3,177.8,28,7,3,1.046875,0.71484375,3.31640625,113.5351563,7.875,7.015625,166.171875,3,4,2,4,1,170.18,29,-1,2
Blue,Welterweight,0.01171875,0.6484375,0.08203125,5.3984375,3.5859375,0.33984375,18.67578125,0,3,3,2,3,195.58,32,3,1,0.5,0.6875,4.625,14.875,4.078125,11.65625,184.015625,0,3,3,1,2,187.96,31,-2,1
Blue,Lightweight,0,0.0625,6.375,65.5,2.1875,0.4375,101.375,0,1,3,1,1,185.42,29,1,0,0.125976563,0.078125,4.977539063,16.61914063,3.849609375,2.088867188,43.48925781,0,2,5,3,0,182.88,30,2,3
Blue,Lightweight,0.000244141,0.01940918,2.62512207,86.3034668,5.070556641,0.715209961,45.97802734,0,4,6,1,1,177.8,33,4,5,0.71875,0,0.370666504,22.44683838,1.125488281,1.645507813,3.635742188,1,3,6,4,0,175.26,30,3,4
Red,Middleweight,0.377197266,1.104980469,2.348144531,13.45898438,3.129394531,1.865234375,140.026123,1,5,3,2,4,198.12,33,-1,4,0.125980854,6.20E-05,0.640539169,55.39887285,1.351126909,2.824314356,18.63577271,1,4,7,9,0,190.5,36,4,7
Red,Featherweight,0,1.75,3,16.0625,1,4.0625,372.4375,0,1,3,0,1,180.34,34,-1,1,0.5,0.140625,1.2734375,13.296875,3.9140625,3.6015625,92.75,0,1,4,3,0,170.18,29,1,1
Blue,Lightweight,0.06640625,1.4765625,0.91015625,14.98046875,0.3828125,1.92578125,57.09375,1,5,1,2,3,193.04,31,3,2,0.15625,0,5.6875,26.40625,4.5,3.25,155.9375,0,2,3,2,0,180.34,36,2,1
Blue,Bantamweight,0,0.755859375,5.074707031,10.00244141,6.633300781,1.337402344,131.8623047,1,2,7,0,3,170.18,34,-1,2,0.5,0.078125,4.3359375,10.6171875,5.490234375,2.8203125,143.7460938,0,2,6,1,1,167.64,32,2,2
Red,Heavyweight,0.875,0,0,12.375,2.125,1.375,9.875,0,2,1,3,0,198.12,29,1,0,0.505617142,0.26704216,0.977013826,4.265935779,2.066811085,3.144535065,17.35032523,5,4,9,4,8,200.66,36,2,2
Red,Welterweight,0.0625,0.03125,1.25,12.9375,0.40625,0.875,115.0625,1,3,2,0,1,198.12,30,3,3,0.25,0.28125,1.75,59.28125,6.375,6.125,138.65625,0,3,2,0,1,187.96,30,2,4
Blue,Welterweight,1.03125,0,0.5,40.34375,6.71875,4.15625,65.65625,0,4,1,3,0,190.5,32,1,2,0.046264648,0.500366211,0.912109375,12.90148926,2.649169922,0.502441406,25.16601563,0,6,5,4,1,180.34,30,-1,3
Blue,Middleweight,0,0.625,2.0625,11.25,5.25,4.375,126,0,1,3,0,0,190.5,34,-1,2,0.375,1.444335938,2.081542969,19.87841797,4.399902344,2.771972656,71.41064453,0,3,6,0,4,187.96,34,3,2
Blue,Featherweight,0.9375,0,0.4375,29.625,5.125,6.375,56.0625,0,5,0,4,0,187.96,26,5,1,1.1171875,0.1875,3.619140625,26.65625,3.51953125,9.615234375,105.4628906,2,5,2,5,0,167.64,30,2,3
Red,Welterweight,1.0078125,0.53125,1.6328125,28.37109375,8.12890625,6.23046875,140.6484375,0,4,3,2,1,190.5,31,2,3,0.08026123,0.56836319,2.75541687,30.0218277,13.29421234,6.386070251,61.16596222,0,7,7,9,1,190.5,34,1,2
Red,Welterweight,0.5,0.072265625,2.499023438,45.62207031,0.5546875,5.08984375,75.46875,0,5,2,3,1,193.04,25,1,5,0.173339844,0,0.650512695,60.37805176,21.35131836,16.1204834,105.1844482,2,3,4,5,0,187.96,33,3,5
Blue,Welterweight,0.125976563,0.036621094,2.578125,15.359375,8.418945313,0.778320313,126.3378906,0,4,6,2,0,182.88,32,4,4,0,0.125,13.875,25.125,3.75,0.125,292,0,4,0,0,1,190.5,27,4,3
Blue,Featherweight,0.064472198,0.039085388,2.52960968,34.45320129,3.612686157,9.588319778,265.3591595,0,3,10,4,0,180.34,29,-1,5,0.39453125,0.67578125,5.2265625,16.8046875,8.75,4.34375,166.9023438,1,7,2,1,2,167.64,28,-1,4
Blue,Middleweight,1.125,0,5.625,24.625,6,8,174.125,0,5,0,4,0,185.42,38,5,1,0.286403656,0.00053215,0.136966705,15.81152916,1.396835327,2.229091644,58.34407043,5,8,6,6,1,187.96,37,8,7
Blue,Heavyweight,0.5625,0.125,3.328125,41.5234375,2.77734375,5.7109375,105.3320313,1,5,2,4,1,195.58,37,-1,2,0.915527344,0.50390625,11.29345703,28.46533203,38.25488281,16.20166016,648.7250977,5,7,1,9,0,195.58,32,7,2
Red,Middleweight,0.253662109,0.298034668,4.168251038,16.03716278,2.828186035,3.730499268,109.1560669,1,4,7,4,3,187.96,36,4,4,0.03125,0.28125,0.875,27.375,4.34375,1.75,78.40625,1,5,1,0,2,180.34,23,5,3
Red,Lightweight,0,0.25,1.875,18.25,6.875,0.875,89.875,0,1,3,0,1,177.8,26,-2,0,0.77734375,0.390625,1.37109375,37.9375,11.296875,17.70703125,220.4257813,1,2,5,1,0,180.34,29,2,3
Blue,Middleweight,0.137817383,0.008666992,0.59375,5.782226563,2.097412109,0.978149414,6.957519531,3,4,7,2,0,187.96,44,2,5,1.019592285,0.289794922,1.757415771,14.47494507,3.792327881,2.74609375,45.3225708,0,4,7,4,0,187.96,34,1,5
Red,Bantamweight,0.125,0.177734375,0.12890625,26.80371094,4.467773438,1.415039063,66.01660156,0,2,6,0,2,185.42,26,-2,3,0.234375,0.296875,1.265625,23.078125,2.703125,1.5625,22.921875,0,2,4,2,0,177.8,33,-1,1
Red,Lightweight,0.5625,1,0,18.375,2.625,1.6875,27,0,2,3,0,2,190.5,27,-3,0,1.25,0.202148438,0.495605469,19.60595703,3.627929688,2.840332031,50.58935547,0,4,3,3,3,182.88,26,4,3
Red,Heavyweight,0.641113281,0.001953125,0,7.012207031,1.072265625,3.967285156,8.658203125,0,5,3,8,0,208.28,36,5,1,0.8125,0.03125,0.546875,16.5625,5.84375,3.421875,51.59375,0,2,3,3,0,198.12,33,-1,1
Red,Heavyweight,0,0,1.375,1.375,3,25.875,149,0,2,1,3,0,200.66,30,2,0,0.53125,0,1.3203125,8.6875,0.90625,7.9921875,89.65625,0,2,3,5,0,190.5,30,1,0
Red,Lightweight,0.0625,0.75,1.78125,10.34375,6.0625,1.6875,32.84375,0,1,4,0,1,177.8,32,-1,1,0.3125,0.375,0,20.375,2,1.6875,16.375,0,2,2,2,0,182.88,29,1,1
Red,Flyweight,0,0.75,6.125,9.875,1.75,7.375,219.375,0,2,1,0,1,165.1,30,1,2,0,0.25,3.8125,5.5,1.625,2.5625,185.375,0,2,2,0,1,170.18,30,-1,2
Red,Welterweight,0.583869934,0.062606812,0.75491333,45.24320984,3.495635986,3.978000641,30.35536575,1,7,6,7,1,177.8,31,-1,4,0.3359375,1.02734375,0.51953125,36.03320313,6.09375,2.322265625,29.58984375,2,5,4,4,0,190.5,31,-1,2
Red,Lightweight,0,0,7.25,27.21875,9.65625,6.25,173.3125,1,3,2,1,0,177.8,28,3,3,0.03515625,0.15625,2.4296875,19.57421875,4.90234375,10.203125,352.5585938,0,2,3,1,2,177.8,36,1,3
Blue,Featherweight,0.001953125,2.351074219,6.110839844,14.29003906,12.58789063,6.885742188,245.8671875,0,3,5,0,6,187.96,25,2,1,0.125,0.037475586,12.49291992,22.38525391,15.39379883,8.916503906,390.3731689,0,4,5,1,1,172.72,30,1,7
Red,Middleweight,1.406562805,0.097747803,0.000572205,3.860328674,1.47951889,6.913082123,13.19824219,4,3,6,10,2,187.96,38,3,0,0.4375,0.6484375,7.5234375,28.71875,5.25,9.546875,248.296875,3,8,0,3,2,198.12,30,8,3
Blue,Middleweight,0.0703125,0.06640625,10.51318359,44.015625,3.189941406,3.071289063,205.4384766,0,3,5,0,1,195.58,32,-2,6,0.625,0.25,0.9375,23.9375,1.8125,6.0625,43.4375,1,3,2,0,0,200.66,30,-2,1
Red,Flyweight,0,0.125,9.5,13,1.75,9.5,422,0,2,1,0,0,162.56,32,2,3,1.28125,0,1.5,24.53125,4.5625,3.3125,52.59375,2,3,1,3,0,167.64,30,3,1
Blue,LightHeavyweight,0.125,0.5,5.125,23.3125,15.4375,13.3125,260,1,4,1,1,1,182.88,36,4,2,0.804199219,0.031616211,0.717041016,11.90527344,2.47265625,9.580444336,43.52416992,0,3,4,8,0,198.12,31,1,2
Blue,Heavyweight,0.576293945,0.03326416,0.390686035,10.03036499,1.126159668,3.288085938,68.88192749,5,6,4,8,2,195.58,36,1,2,0.096679688,0.008789063,0.782226563,14.43164063,1.936523438,14.19335938,65.30078125,0,3,3,6,1,200.66,32,1,1
Red,Welterweight,0.03515625,0.065429688,3.971679688,31.01953125,6.48046875,4.709960938,122.3261719,0,2,6,1,1,182.88,35,2,3,0.6328125,0.126098633,1.87512207,4.943969727,2.717895508,4.227172852,131.2492676,0,4,4,3,0,193.04,33,2,7
Red,Flyweight,0.015625,1.328125,2.5625,13.140625,7.90625,13.578125,221.859375,1,2,2,1,3,167.64,31,2,1,0.12890625,0.26953125,1.697265625,43.09375,9.748046875,1.466796875,103.6601563,2,3,2,3,1,165.1,30,3,4
Red,Lightweight,1.1328125,0,1,36.0390625,5.67578125,8.62890625,36.515625,0,3,3,3,0,172.72,30,2,3,0.242797852,0.570388794,4.205886841,45.00227356,4.578277588,2.676452637,89.96696472,0,7,3,4,4,185.42,32,4,6
Blue,Welterweight,0.0625,0.5,4.30859375,27.875,17.0703125,18.59375,253.7773438,0,6,2,2,1,203.2,27,1,4,0.875,0.25,0.125,39.125,2.125,5.25,12.625,0,2,1,3,0,195.58,30,2,0
Red,Middleweight,0.52734375,0.01171875,0.08203125,9.83984375,2.26953125,1.65625,50.48046875,0,5,3,3,0,185.42,35,-1,3,0.5,0.25,0.1875,13.8125,2.1875,2,22.75,0,1,2,1,1,193.04,29,1,1
Red,Middleweight,0.125,0.125,0.9375,38.9375,3.0625,1.125,17.625,0,3,2,1,1,195.58,27,3,1,0.004882813,0.133056641,2.848876953,1.35949707,0.945922852,3.91418457,47.37585449,0,4,6,4,0,180.34,37,-1,4
Red,Featherweight,0.564453125,0.869140625,5.166015625,13.27539063,2.494140625,5.217773438,145.7392578,3,4,3,0,6,170.18,36,1,2,0.0390625,1.071044922,9.102096558,34.85292053,1.058731079,51.2220459,667.4602203,7,5,5,3,2,172.72,33,3,7
Red,Heavyweight,0.92578125,0.0078125,1.22265625,24.3671875,2.89453125,2.48046875,116.4375,1,4,4,4,0,182.88,41,-1,1,0.2578125,0,9.8046875,49.2109375,10.625,3.7578125,120.1953125,0,3,2,3,0,203.2,32,3,3
Blue,Middleweight,1.09375,0,1.28125,41.3125,2.8125,6.5,105.625,1,2,2,2,0,185.42,24,2,2,0.000976563,0,1.840820313,30.64453125,9.258789063,0.149414063,106.1298828,0,5,3,1,0,187.96,27,2,7
Red,Flyweight,0.25,0,1.625,30.25,3.875,7.5,143.125,0,4,0,2,0,167.64,24,4,2,0.1328125,1.1875,3.109375,23.22070313,26.9453125,7.987304688,229.9296875,7,7,2,1,2,167.64,28,2,6
Red,Welterweight,0,0.1328125,1.0234375,2.76953125,0.7578125,0.2734375,22.83203125,0,1,5,1,1,177.8,32,1,1,0.001525879,0.008300781,7.091705322,30.96548462,9.851470947,5.815490723,193.283783,2,4,9,2,0,190.5,35,-4,4
Red,Middleweight,0.375,0.029418945,1.867431641,12.06518555,3.463562012,3.124572754,127.4003906,1,3,6,2,2,193.04,31,-1,5,0.251961708,0.000123978,1.281078339,41.7977457,1.702253819,0.648628712,14.27154541,1,4,7,9,0,190.5,36,4,6
Red,CatchWeight,0.00390625,0.078125,0.08203125,24.1953125,5.48828125,11.453125,65.0859375,0,3,4,2,0,190.5,35,1,3,0.0390625,0,3.204589844,31.11914063,5.867675781,0.391601563,21.24267578,4,3,5,3,0,185.42,36,3,4
Blue,Lightweight,0.0625,1.1875,2.4375,14.375,5.125,6.375,196.1875,0,3,1,0,3,182.88,25,1,1,0.00213623,0.476600647,3.577148438,16.81903839,3.806564331,1.491600037,45.3547287,0,7,5,2,6,180.34,31,2,5
Red,Middleweight,0,0.259765625,0.783203125,46.45947266,7.106933594,2.75,98.83154297,0,4,6,0,1,190.5,28,2,4,0.125,1.375,6.5,10.875,4.625,9,477.375,0,4,0,1,2,182.88,35,4,1
Red,LightHeavyweight,0,0.125,9.25,7.75,3.375,43.125,509.875,0,3,1,1,0,193.04,34,-1,2,0.5,0.1875,1.125,8.84375,1.3125,3.8125,50.1875,0,4,1,3,1,203.2,32,4,1
Blue,Middleweight,0.625,1,0.125,9.5,0.875,2.875,34.25,0,3,1,1,2,195.58,30,-1,0,0.572807312,0.001064301,0.273933411,19.62305832,2.793670654,3.458183289,31.68814087,5,8,5,6,1,187.96,36,8,7
Blue,Featherweight,0.319335938,0.125,0.5078125,41.05664063,8.6796875,8.860351563,99.66503906,0,5,3,4,1,175.26,23,-1,3,0.1796875,0.0078125,0.2890625,42.4296875,1.3671875,3.90625,23.6953125,0,6,2,4,0,177.8,31,-1,2
Red,Featherweight,0,0.75,5.9375,16.5625,12.75,5,189.25,0,2,2,0,2,180.34,27,2,1,0.046875,0.578125,2.890625,11.8125,2.515625,1.671875,68.28125,1,3,3,0,2,162.56,27,1,2
Blue,Heavyweight,0.072265625,0.15625,0.58984375,12.45898438,13.44335938,0.822265625,64.85742188,0,2,6,2,1,185.42,40,1,0,0.188743591,0.027526855,1.713848114,10.61302567,0.674427032,0.654209137,6.568000793,1,4,8,7,4,193.04,35,4,0
Blue,Lightweight,1.15625,0.15625,2,46.8125,3.6796875,2.7421875,35.9453125,1,3,2,3,0,177.8,27,-1,3,0.5,0.5625,3.5,41.5625,11.75,7.25,252.3125,0,3,1,0,1,187.96,30,2,4
Red,Featherweight,0.515625,0.890625,4.140625,12.109375,8.078125,3.703125,156.984375,1,4,1,2,2,180.34,32,4,2,0.234375,0.375,7.23828125,48.3125,2.0390625,2.23046875,169.9257813,2,5,2,4,0,167.64,29,2,3
Red,Lightweight,0,0.625,1.625,12.875,3.25,1,77,0,2,2,0,1,185.42,29,-2,1,0.0625,0.34375,4.5625,14.6875,5.875,2,199.53125,1,2,2,0,3,190.5,27,2,1
Red,Featherweight,0.1875,0,0.640625,16.703125,5.390625,1.171875,70.625,0,2,3,2,0,180.34,29,1,2,0.250030518,0.071437836,5.226615906,21.01593208,5.568519592,4.763439178,185.7532024,0,4,9,1,4,177.8,33,1,6
Red,Welterweight,0.125,0.375,7.5,33.5,15.75,13.75,396,0,4,0,0,0,187.96,31,4,4,0.5,0.224205017,9.272315979,11.62078857,1.203147888,18.96490479,415.3717499,1,5,6,1,6,182.88,37,5,6
Red,Welterweight,0.001253128,0.005866647,4.047886014,5.056374311,2.587097168,1.115263939,167.2308596,1,5,9,6,3,185.42,37,2,6,0.25390625,0.828125,1.296875,5.6875,1.8203125,4.1640625,94.62109375,0,1,4,2,3,187.96,30,1,0
Red,Welterweight,0.160522461,1.136726379,5.51083374,48.0436554,17.58842468,10.7721405,101.3319244,0,7,6,9,1,190.5,34,1,2,0.042114258,0.501464844,12.5715332,91.38867188,15.49401855,1.867553711,446.5512695,3,6,3,5,0,175.26,31,4,6
Red,Lightweight,0.005126953,0.250976563,1.223815918,28.11233521,1.943840027,1.66558075,50.20611572,0,2,9,1,0,177.8,30,1,8,0.4375,0,0.741333008,21.89367676,2.250976563,1.291015625,5.271484375,1,3,6,3,0,175.26,30,3,4
Blue,Heavyweight,0.28125,0,1.34375,7.125,5.21875,13.65625,166.1875,0,1,3,2,0,203.2,34,1,1,0.555175781,0.00390625,3.086914063,18.35058594,0.223144531,0.384521484,17.86083984,1,3,6,7,0,185.42,38,2,0
Blue,Lightweight,0.408691406,0.37727356,1.646835327,28.64186096,1.746765137,21.2795105,260.9681702,0,5,5,3,2,177.8,30,-2,7,0.1875,0.78125,0.28125,18.96875,1.6875,0.5,16,2,5,1,2,2,182.88,28,-1,1
Blue,Lightweight,0.125,0.375,3.875,10.75,8.25,5.75,263.375,0,2,1,0,2,182.88,25,1,1,0.251953125,0.15625,4.955078125,22.23828125,1.69921875,4.177734375,62.97851563,0,2,4,3,0,182.88,29,2,3
Red,Welterweight,0.002506256,0.011733294,2.095772028,5.112748623,3.174194336,2.230527878,122.4617193,1,5,8,6,3,185.42,37,2,6,0.092529297,0.000732422,1.82421875,12.80297852,3.298339844,1.004882813,28.33203125,0,6,5,4,0,180.34,29,-1,3
Blue,Middleweight,0,1.0625,5.625,4.75,2.1875,9.6875,359.0625,0,1,3,1,0,193.04,36,1,1,0.009765625,0.266113281,4.697753906,2.718994141,1.891845703,7.828369141,94.75170898,0,4,5,4,0,180.34,37,-1,4
