"Winner","B_avg_SUB_ATT","B_avg_TD_att","B_avg_HEAD_landed","B_avg_BODY_landed","B_avg_LEG_landed","B_avg_GROUND_landed","B_avg_CTRL_time.seconds.","B_age","R_avg_SUB_ATT","R_avg_TD_att","R_avg_HEAD_landed","R_avg_BODY_landed","R_avg_LEG_landed","R_avg_GROUND_landed","R_avg_CTRL_time.seconds.","R_age"
"Blue",1.1875,6.8984375,20.1875,8.4765625,4.7578125,6,257.578125,31,0.043212891,2.896728516,17.76928711,4.097900391,0.101806641,1.558105469,177.2790527,30
"Blue",0.09375,1.5,9.5,2.65625,1.4375,4.625,72.5,26,0.127288818,12.40057373,35.50762939,8.002838135,1.5859375,10.49914551,231.7874451,30
"Red",0.25,2.890625,35.765625,10.625,7.15625,6.015625,176,31,0.187732697,2.532352448,17.39030838,3.578491211,0.310733795,8.688446045,134.3875084,34
"Blue",0,1.5,10.25,1,4.125,4.75,60.625,34,0,2.25,23.0625,2.875,1.375,9.4375,204.375,35
"Blue",0.875,0.625,13.9375,3.125,6.3125,8.3125,62.875,27,0.619140625,1.255859375,84.2578125,23.32226563,2.104492188,6.111328125,180.71875,28
"Red",2.3984375,3.546875,12.9609375,3.859375,2.6953125,2.65625,107.8828125,27,1.484375,2.015625,54.296875,3.8125,1.3125,0.546875,66.1875,30
"Red",0.625,7.0625,18.375,15.6875,6.4375,21.5,395.625,27,0,5.707763672,29.54711914,3.032226563,2.484375,17.46679688,331.3586426,32
"Red",0.015869141,2.978027344,70.25146484,8.994873047,5.778076172,15.0244751,118.7578125,32,0.75,6.1953125,31.28515625,9.73828125,7.23046875,33.77734375,684.6796875,34
"Blue",4.004882813,0.875,14.20898438,4.403320313,2.389648438,2.924804688,80.40527344,28,6.1e-05,0.10357666,9.038513184,3.118530273,1.418762207,1.671264648,4.166381836,28
"Red",1.15625,5.125,5.28125,6.28125,2.3125,0.25,130.375,31,0,4.5,4.25,2.75,2.125,5.6875,278.5,30
"Blue",0.943359375,0.341796875,45.65039063,9.98828125,5.161132813,3.186523438,63.64355469,28,0,2,60.9375,21.1875,5.59375,1.25,74.6875,33
"Red",0.484375,1.0703125,16.9765625,2.0703125,0.234375,2.5859375,48.046875,34,0.015625,1.258300781,15.98608398,4.521240234,2.994873047,6.078125,205.7010498,39
"Red",0.505859375,1.47265625,11.78515625,2.392578125,3.15625,10.28710938,274.3867188,27,0.127929688,0.018310547,8.554199219,0.187988281,1.3515625,4.21862793,18.34375,34
"Red",0.125,0.6484375,27.29492188,10.45214844,13.63769531,1.194335938,29.3828125,27,0.22265625,4.87109375,11.36816406,3.623046875,1.165039063,4.188476563,255.1962891,27
"Red",0.4375,10.9375,37.8125,4.125,2.125,0.375,209.8125,29,1.0625,1.9765625,23.7265625,3.5625,7.515625,8.8203125,191.5859375,31
"Red",0.625,0.625,12.875,4.5,10,5.5,39.375,28,1.720214844,2.285644531,28.82495117,4.57421875,3.959472656,0.833984375,76.49462891,26
"Blue",0.1875,5.15625,21.609375,9.09375,5.328125,2.046875,134.5625,28,0.064880371,10.07928467,26.51776123,9.862060547,8.442443848,21.2387085,588.0271606,33
"Red",0.25,4.625,23.25,7.125,6.625,23.125,281.25,30,0,4.78125,38.84375,7.875,8.8125,0.5,63.5,27
"Red",0.25,1.9375,18.5625,2.125,7.375,2.3125,163.8125,25,3.78125,4.375,7.78125,1.65625,2.46875,6.75,407.59375,31
"Blue",0.875,1,19.25,2.25,1.875,9.5,65.25,24,0.03125,1.115234375,11.06054688,0.13671875,1.107421875,5.966796875,34.5078125,40
"Blue",0.125,0.125,12.125,1.5,2,0.5,23.375,35,0.828159332,1.794140577,7.11832279,2.518390477,1.709049702,1.245487452,56.74194193,36
"Red",0.272460938,1.126953125,10.30078125,5.037109375,5.639648438,1.294921875,86.1640625,33,1.3828125,4.23046875,23.82421875,11.9375,18.4921875,16.09765625,268.2695313,24
"Blue",0.125,1,16.9375,1.4375,0.75,2.125,56.125,32,0.7734375,0.734375,24.359375,23.53125,8.09375,22.578125,246.515625,34
"Red",0.46875,1.5,11.9375,2.40625,0.5,0.75,58.25,35,0.090698242,4.528884888,17.68899536,9.969169617,2.887878418,5.250244141,291.4208145,32
"Red",1.796875,7.09375,16.921875,6.71875,5.390625,4.3125,170.765625,27,1.5625,7.109375,6.65625,3.35546875,1.48828125,5.02734375,265.890625,30
"Red",0,9,29.625,14.5625,17.625,2.6875,145,29,0.709228516,4.196533203,24.12744141,14.59643555,3.282958984,13.41748047,447.6362305,34
"Red",0.9375,5.28125,13.71875,1.875,1.96875,3.59375,170.90625,36,0.03125,3.296875,7.90625,1.390625,3.25,2.390625,67.4375,28
"Blue",1.302246094,0.526855469,44.60888672,6.875976563,0.764160156,3.180175781,128.5361328,29,2.21875,6.734375,18.625,11.7421875,7.203125,5.65625,265.5546875,27
"Blue",0.109375,2,20.359375,5.046875,7.390625,6.203125,139.5625,41,0.03125,0.625,13.109375,2.03125,4.375,5.21875,27.75,29
"Red",0.328125,2.359375,8.5625,1.34375,3.265625,4.21875,100.40625,27,1.092285156,4.73059082,21.06433105,4.465942383,0.250244141,6.072998047,167.3312988,28
"Blue",0,1.5,63.90625,15.390625,3.0625,11.34375,30.203125,27,0.125,2.390625,29.78125,2.09375,2.625,18.453125,145.203125,29
"Blue",0.515625,5.328125,16.6953125,8.984375,9.375,13.5078125,200.0546875,33,0.564468384,0.632827759,11.71316528,1.55027771,4.10660553,4.306587219,32.60923004,31
"Blue",1.23828125,2.51171875,32.515625,7.64453125,1.208984375,12.22265625,158.4375,28,0.521865845,1.937860489,16.78769493,2.21449852,1.493049622,2.954677582,128.0235786,32
"Red",0.25,0,25,1.9375,8.6875,3.8125,46.25,33,0.000976563,2.795532227,11.37634277,4.609741211,12.16882324,5.035522461,141.8391113,36
"Red",0.125,1.0625,8.6875,2,1.9375,0.0625,7.0625,31,0.000488281,0.361572266,6.468994141,6.019287109,7.757568359,1.258300781,44.74755859,34
"Blue",0,2.5,18.125,1.75,2.75,0.875,153.75,35,0.3125,0.1796875,14.453125,6.7890625,2.20703125,1.64453125,103.7148438,37
"Blue",0.9375,1.509765625,13.54296875,1.119140625,0.125,7.150390625,58.23242188,27,0.00012207,0.20715332,16.07702637,5.237060547,2.837524414,3.342529297,8.332763672,28
"Red",0.75,2,9.375,1.375,1.625,1,61.25,30,1.396484375,8.712890625,20.73535156,7.579101563,3.62890625,10.015625,266.1679688,33
"Red",0.5,0.109375,22.53125,6,10.09375,13.5625,125.765625,31,0.5,6.390625,48.5703125,5.4765625,14.4609375,45.5546875,897.359375,34
"Red",0.607421875,10.91796875,40.09765625,6.853515625,0.65625,7.162109375,198.7402344,32,1.09375,10.06835938,54.43164063,18.48242188,11.19921875,7.421875,163.9082031,29
"Blue",0.875,10.875,6.625,1.25,2.25,0.75,211.625,28,0.125,3.875,12.75,12.5,8,0.75,52.5,24
"Red",0.96875,2.140625,20.953125,3.140625,0.46875,5.171875,96.09375,34,1.0625,16.25,15.0625,7.765625,23.25,7.484375,570.3125,37
"Blue",1.4140625,0.0546875,6.8359375,2.3359375,1.984375,3.421875,37.484375,23,0,0.5,9.4375,0.71875,10.5625,2.6875,23.78125,32
"Red",0.0859375,1.1015625,12.2578125,1.859375,2.4140625,3.0859375,61.1640625,31,1.5859375,9.00390625,28.4453125,1.553710938,7.998046875,19.18261719,428.0859375,28
"Red",0.5,4.75,14.25,4.625,6.375,2.75,158.875,29,0.514892578,1.203369141,14.45776367,6.349365234,3.584960938,4.854492188,136.869873,35
"Red",0,8,8.5,4.5,4.25,11.375,557,30,1.01171875,2.9453125,13.5703125,0.78515625,4.3125,7.57421875,414.7734375,27
"Blue",0.375465393,4.064704895,11.78061676,4.156982422,0.62146759,6.37689209,251.7750168,33,0.275980473,0.759161711,6.424182177,2.455601573,4.603767395,1.734400034,60.51673675,37
"Red",0,0.63671875,22.19140625,13.03125,3.8046875,1.1328125,91.94140625,33,0.765625,2.4609375,29.6484375,10.875,6.984375,25.1953125,324.5390625,24
"Red",0.610839844,1.046875,0.735351563,0.604492188,1.112304688,0.369628906,43.50292969,36,0.568359375,0.532226563,15.5390625,8.854492188,6.650390625,1.77734375,89.28808594,27
"Red",0.086425781,4.793457031,24.53857422,3.195800781,0.203613281,3.116210938,243.5581055,30,0.754882813,0.268554688,13.15087891,3.043701172,6.270751953,7.010009766,28.67944336,36
"Red",0,4.25,27.5625,8.75,0.5,8.8125,211.3125,28,0.9375,1,11.875,1.8125,1,0.5,99.5,35
"Red",1.5546875,4.65234375,11.5859375,2.515625,2.30078125,4.17578125,245.2851563,30,2.125,1.953125,2.453125,0.125,0.03125,0.640625,60.171875,31
"Red",0.531799316,2.137939453,17.78686523,12.86932373,15.80303955,3.313415527,60.10748291,35,0.4453125,2.7421875,14.73632813,5.24609375,2.330078125,2.376953125,107.3925781,26
"Red",0.141113281,3.826660156,28.40161133,10.08837891,12.15234375,8.798828125,208.8598633,32,0.0625,1.25,10.21875,4.0625,8.75,2.4375,48.5,29
"Blue",0,2,25.875,20.375,6.1875,1.5,50.375,33,0.03125,1.15625,33.796875,13.71875,16.921875,14.625,137.5625,30
"Blue",3.08531189,0.244060516,44.44902802,13.07809067,0.453361511,0.033065796,68.27570343,36,1.5,0.78125,4.296875,2.28125,2.453125,0.828125,35.4375,29
"Blue",1.75,2,8.5,0.5,0.75,6,108.5,24,0,10.53417969,26.67041016,1.222167969,10.02197266,1.740722656,109.6450195,34
"Red",0.656318665,2.588281155,10.23664558,4.036780953,3.418099403,2.490974903,49.48388386,36,0,10.41552734,17.09423828,1.064453125,3.96875,6.93359375,357.7172852,31
"Red",1,5.5625,16.0625,5.5,5.625,15.0625,442,30,0.375,4.3125,12.21875,3.1875,2.65625,4.09375,157.125,27
"Red",0.0625,6.59375,14.8125,2.78125,3.5,4.78125,125.875,28,0.312637329,5.176562309,16.47329116,7.073561907,5.836198807,3.981949806,92.96776772,36
"Red",0.28125,7.03125,17.09375,1.1875,6.3125,12.15625,561.8125,29,0.75,1.25,20.875,6.25,11.625,11.625,116.75,27
"Blue",1.128936768,1.265655518,16.42633057,3.10055542,6.21321106,4.613174438,63.21846008,30,0.5,0.765625,16.84375,3.2890625,13.6640625,4.3828125,54.234375,34
"Red",1.171875,2.0078125,38.890625,2.107421875,8.99609375,26.36523438,402.171875,27,0.28125,0.639648438,30.57714844,9.334960938,18.3984375,2.673828125,25.25292969,32
"Blue",0.65625,4.71875,16.125,2.6875,5.53125,8.4375,197.8125,26,0.796875,9.890625,25.359375,4.9140625,2.15625,2.8359375,127.984375,33
"Red",0,0,12.875,1.4375,19.125,1.375,38.5625,31,0.001953125,3.591064453,17.75268555,9.219482422,19.33764648,8.071044922,282.6782227,36
"Red",0.34375,2,11.25,4.78125,9.59375,1.8125,75.625,28,1.0078125,1.09375,8.7421875,4.890625,4.2890625,3.671875,97.890625,30
"Red",0.75,3.5625,9.875,1.875,2.8125,3.1875,90.375,30,0.631347656,6.954589844,16.19335938,3.920898438,7.962890625,2.284667969,226.6367188,27
"Red",0.79296875,10.42578125,22.47070313,7.158203125,2.2578125,20.03125,419.3359375,33,0.03125,3.65625,14.390625,5.96875,5.75,4.015625,78.109375,33
"Blue",0,1,54.8125,20.78125,1.125,3.6875,16.40625,27,0,0.625,28.75,0.875,4.25,20.3125,123.875,36
"Blue",0.25,1.296875,49.58984375,15.90429688,24.27539063,2.388671875,56.765625,27,1.029785156,0.406738281,20.91552734,8.698730469,5.169921875,9.708984375,198.7397461,34
"Red",2.25,0.125,24.25,5.25,1.625,1.5,52.75,33,0.296875,4.046875,15.0234375,14.23828125,0.1953125,17,251.2851563,30
"Blue",0.875,4.9375,26.5,21.96875,5.8125,11.625,269.21875,26,0.003417969,1.157226563,26.42419434,3.793823242,21.72106934,3.296020508,133.3717041,27
"Red",0,4.068359375,36.34082031,1.444335938,6.043945313,3.481445313,144.2900391,34,0,1.2734375,14.3828125,5.0625,3.609375,2.265625,121.8828125,32
"Blue",0.75,1.59375,14.75,5.90625,4.03125,3,60.3125,30,0.763183594,0.315917969,14.62792969,3.247558594,0.917480469,2.236328125,26.875,28
"Red",1.875,10.5625,26.4375,3.75,3.9375,7.1875,341.8125,35,0.0625,2.23046875,14.12109375,0.2734375,2.21484375,8.93359375,67.015625,40
"Red",1.255923986,2.418085098,20.12133455,2.323552847,2.08275795,6.977634668,248.9209843,47,0.544921875,2.25390625,11.6015625,7.07421875,8.279296875,1.58984375,170.328125,32
"Red",0.453125,1.875,16.34375,3.21875,2.015625,2.140625,37.5,33,0.221679688,1.09375,1.470703125,1.208984375,2.224609375,0.739257813,48.00585938,35
"Blue",0.0625,0.3125,23.59375,14.4375,28.84375,3.25,84.125,30,0.1875,1,7.1875,1.125,0.625,2.5,113.875,28
"Red",0,0.5625,7.59375,3.5625,4.90625,1.65625,70.875,28,0.0234375,0.890625,10.140625,1.5703125,5.625,2.1484375,64.546875,27
"Red",0.25,0.125,15.375,4,3.875,0.125,14.125,30,0,1.15625,12.9375,2.625,1.375,0.78125,37,29
"Blue",1.537109375,2.384033203,11.68969727,3.630859375,2.746582031,3.375976563,110.9941406,31,1.109375,3.3046875,16.171875,3.03125,3.6015625,8.3515625,371.5703125,29
"Blue",1.53125,1.921875,9.296875,6.75,3.96875,11.390625,179.078125,23,0.125,2.5,14.4375,6.125,16.5,4.875,92,29
"Blue",0,0.5,32.125,1.5,0,2.625,5.625,28,0.625,0.359375,16.90625,5.578125,3.4140625,2.2890625,97.4296875,36
"Blue",1.5,8.25,27.9375,3.9375,4.8125,14.0625,283.75,35,0.216796875,6.91796875,26.09765625,4.3515625,2.091796875,21.96679688,485.7832031,34
"Blue",0.369140625,5.922363281,19.25732422,0.863769531,1.000976563,4.291992188,215.3251953,27,0.600585938,2.845703125,25.37890625,2.54296875,1.744140625,8.423828125,315.9169922,31
"Red",2.604492188,1.053710938,17.21777344,9.751953125,0.528320313,6.360351563,235.0722656,28,0.254577637,9.801147461,30.01525879,8.00567627,1.171875,20.99829102,365.5748901,29
"Blue",0.0625,7.3125,24.78125,11.9375,11.5,6.03125,151.21875,33,1.53125,3.0625,5.90625,5.046875,0.296875,4.890625,184.5,27
"Blue",0.5625,1.279296875,21.15429688,6.669921875,14.796875,2.34765625,31.50585938,32,1.59375,6.78125,22.71875,3.828125,0.3125,5.671875,247.96875,33
"Red",0.0625,1.033203125,27.94433594,6.084960938,1.979492188,10.3125,210.8041992,38,0.063476563,3.912109375,69.00585938,6.979492188,10.11230469,1.097900391,14.03125,31
"Red",1.063598633,3.275878906,14.57373047,21.73864746,18.6060791,5.626831055,88.21496582,34,0,1.125,23.375,7.5,12.25,1,60,26
"Red",0.125,11.1875,26.625,5.5625,5,9.5625,251.75,27,0.0625,1.84375,14.59375,3.5,1.9375,12.78125,96.15625,23
"Red",0.51171875,0.073242188,8.216796875,0.751953125,1.40625,4.874511719,52.375,33,1.509765625,0.537109375,22.30175781,6.087402344,10.54150391,12.02001953,52.35888672,35
"Red",0.000152588,0.532318115,13.5390625,6.076812744,5.476333618,1.606002808,22.42314148,36,0.282226563,0.653320313,28.80322266,8.176757813,14.3046875,3.59765625,64.71972656,31
"Blue",1.34375,3.015625,15.78125,3.21484375,4.9921875,5.73046875,144.34375,27,1,2.09375,13.4921875,2.765625,2.046875,1.0546875,33.0703125,26
"Red",3.9375,2.0625,43.1875,7.25,1.25,2.1875,182.75,29,0.000488281,0.828613281,27.30810547,12.94824219,5.350097656,2.370117188,16.33105469,27
"Red",0.471801758,1.21887207,22.64453125,4.424560547,6.440673828,1.591796875,51.10998535,37,0.0234375,2.3203125,23.375,11.66015625,15.87304688,2.439453125,37.77929688,24
"Blue",1,0.4375,16.125,9,5.375,16.25,195.0625,30,2.257873535,0.531311035,30.85266113,3.20111084,10.42642212,9.226348877,118.4369202,30
"Blue",0.5625,7.0625,25.1875,1.375,3.625,19.3125,625.625,29,0.76171875,3.28515625,52.59960938,6.59375,7.67578125,5.671875,104.9570313,25
"Red",0.6875,2,7.5,3.5625,3.1875,3.625,98.25,27,0.006835938,0.314453125,16.84838867,2.587646484,11.44213867,3.592041016,89.7434082,27
"Blue",0.171875,2.203125,17.515625,3.71875,2.828125,5.171875,121.328125,30,1.237060547,6.909912109,12.23583984,1.042480469,3.862060547,8.775390625,302.1472168,28
"Blue",1.21875,1.609375,15.34375,5.0625,7.203125,0.703125,28.140625,29,0.859375,2.1171875,9.6328125,2.3125,1.671875,0.375,99.0859375,33
"Red",1.671875,1.06640625,3.640625,3.546875,0.37890625,0.28515625,3.75,24,1.25,5.4375,7.625,5.421875,1.953125,5.109375,421.5625,29
"Red",0.750930786,4.12940979,11.56123352,4.313964844,1.242935181,11.75378418,429.5500336,33,3.399414063,10.1701355,40.34542847,15.82531738,10.02731323,37.36999512,996.7495728,29
"Blue",0.43359375,5.8359375,11.1953125,3.703125,2.18359375,4.93359375,232.5664063,34,0.5,4.1875,17.1875,10.5625,4.5,5.8125,311.875,26
"Blue",0.75,4.875,33,19.9375,0.625,22.25,367.4375,26,0.5,4.25,24.875,3.75,5.625,10.375,199.5,27
"Blue",0.5859375,7.8515625,15.94140625,3.31640625,2.515625,11.0625,342.671875,33,1.526367188,0.631835938,12.25585938,5.495117188,1.834960938,3.47265625,53.75,28
"Blue",1,5.1875,13.5,2.625,1.90625,12.0625,516.625,34,0.514160156,8.94140625,18.93896484,1.628417969,6.194335938,5.630859375,265.2685547,28
"Blue",0.125,1,12,1.125,0.875,8.125,31.625,26,1.015625,1.1875,13.484375,6.78125,2.578125,3.34375,86.78125,29
"Blue",0.125,10.625,14.5625,4.875,1,8.0625,125.4375,32,0.5,7,23.5,8.125,4,5.875,210.5,36
"Blue",0.087463379,1.751441956,42.15077972,6.85799408,1.972198486,2.818710327,75.09431458,31,0.551960945,1.518323421,10.84836435,3.911203146,9.20753479,3.468800068,121.0334735,37
"Red",0.08984375,1.5078125,10.203125,8.1484375,2.55859375,2.1796875,62.65625,32,0,1.546875,19.765625,7.125,3.21875,4.53125,102.765625,32
"Red",1.75,6.0390625,18.171875,0.4765625,0.5,10.6015625,133.9296875,26,1.1875,2.5625,32.4375,1.65625,0.625,9.34375,292.9375,33
"Blue",1.375,14.75,20.375,14.75,5.125,9.5,562.125,26,0.262695313,0.909179688,13.38671875,2.841796875,8.92578125,2.569335938,26.2734375,26
"Red",0,0.25,17.125,9.875,5.75,0.5,69.75,29,0.125,1.55859375,27.30859375,9.33984375,18.59375,0.6953125,28.01171875,31
"Red",1,1.625,17.5,8.375,3.125,6.125,113.5,25,0,0,2.75,2.75,0.375,2,37.75,32
"Blue",0.172851563,0.586914063,26.07714844,4.391601563,0.407226563,5.232421875,238.1162109,29,1.07421875,0.768066406,11.37939453,2.26171875,1.493164063,6.751953125,49.98828125,31
"Red",1.0625,5.125,8.3125,2.5,2.9375,2.9375,100.5625,29,0.509155273,11.60229492,27.03051758,2.011352539,1.34375,2.996582031,179.1497803,28
"Blue",0.25,2.78125,29.5625,3.1875,5.25,20.90625,188.40625,28,0.5625,3.1875,15.8125,5.9375,1.6875,18.25,232.3125,33
"Blue",0,5.13671875,39.68164063,0.888671875,6.087890625,0.962890625,56.58007813,34,0.625274658,8.353124619,13.94658232,5.147123814,2.672397614,6.963899612,185.9355354,35
"Blue",0.625,4.875,34.25,1.5,0,2,136.5,27,0.53125,1.869140625,13.67773438,1.150390625,5.6484375,2.19140625,78.16210938,30
"Red",0.59375,0.34375,13.03125,3.71875,13.5,1.9375,91.78125,30,0.5,0.59375,41.1796875,15.80859375,15.55078125,4.77734375,86.53125,26
"Blue",2,3.5,18.875,1.875,6.625,4.125,131.5,35,0.375,4.625,49.125,11,8,31.375,400.125,23
"Red",1.71875,2.234375,19.265625,4.625,2.34375,0.75,101.171875,32,1.0625,6.125,11.8125,9.09375,0.59375,9.78125,361,27
"Red",0.875,4.125,21.375,5.5,1.5,4.375,331.5,28,0.16015625,5.461914063,34.58886719,5.407226563,7.200195313,3.62109375,177.7744141,37
"Blue",2.341247559,0.976242065,18.79611206,10.31236267,1.813446045,0.132263184,91.10281372,36,0.00390625,0.953857422,7.344726563,2.974121094,2.186767578,3.581054688,41.03125,36
"Red",0.046875,2.640625,28.75,5.3203125,5.74609375,4.87890625,73.55859375,24,0.000976563,0.657226563,12.61621094,2.896484375,2.700195313,4.740234375,32.66210938,27
"Red",1.25,0.71875,21.8125,7.15625,3.828125,4.578125,194.859375,36,0.362792969,0.115539551,3.755981445,0.876678467,0.551513672,1.000976563,8.683258057,31
"Red",1.5,2.8125,4.8125,0.5,0.125,2.5625,161.6875,30,1.1484375,1.536132813,10.75878906,4.5234375,1.986328125,4.50390625,82.9765625,31
"Red",0.73828125,6.844726563,17.51464844,0.727539063,1.001953125,8.583984375,229.6503906,26,2.078125,2,12.34375,3.453125,5.234375,4.796875,131.484375,27
"Red",0.174926758,0.502883911,55.30155945,6.715988159,3.944396973,4.637420654,65.18862915,31,0.375,9.2734375,34.7265625,11.9296875,5.796875,7.6875,79.6328125,28
"Blue",0.4296875,2.671875,24.390625,8.4140625,0.625,1.6484375,129.9609375,31,0.827148438,3.822509766,28.57458496,4.915283203,3.483764648,5.180786133,122.1965332,34
"Red",0.943603516,1.437744141,9.2890625,3.849121094,1.881347656,2.18359375,90.2199707,37,0.5234375,1.5703125,29.19921875,4.1875,6.3515625,9.34375,65.9140625,25
"Red",0.013671875,0.62890625,20.69677734,3.175292969,15.88427734,5.184082031,58.48681641,26,0.259521484,7.317138672,33.07104492,13.44824219,9.769775391,21.95483398,579.1086426,32
"Red",1.3125,5.4375,21.25,2.375,8.0625,15.875,344.625,25,0.576171875,4.02734375,10.88671875,2.518554688,5.71484375,8.880859375,350.6396484,28
"Red",0.8671875,11.671875,17.390625,5.40625,1.3671875,9.8671875,465.1328125,33,0.10392189,3.036646843,20.69672871,7.822406292,17.41506958,6.937600136,229.066947,36
"Red",0,5.78125,29.140625,2.953125,15.921875,19.109375,601.71875,33,0.01953125,0.07421875,23.60351563,5.174804688,20.08300781,7.040039063,75.71777344,35
"Blue",1.5,6.75,21,9.875,1.25,12.5,426.875,25,1.34375,0.1328125,4.28125,3.09375,0.7578125,0.5703125,7.5,24
"Blue",2,4.375,3,4.25,0.8125,3.125,324.25,34,0.1875,0.65625,7.5625,8.46875,4.5625,0.71875,61.40625,27
"Red",0.25,4.921875,18.484375,1.09375,8.859375,3.734375,192.0625,39,0.125,2.6875,17.1875,5,2.875,13.5625,138.3125,23
"Blue",0.345703125,0.173828125,36.15429688,2.783203125,0.814453125,7.46484375,174.2324219,29,0.25,6.25,16.125,7.75,1,16.125,162.875,32
"Blue",0.836914063,2.786132813,19.50976563,7.385742188,5.131835938,6.669921875,157.5449219,33,0.1875,1.875,25.875,4.25,7.75,0.625,104.125,32
"Red",1.201171875,2.69140625,17.7578125,2.0859375,0.48828125,12.84765625,439.8339844,31,2.375,3.125,18.875,2.3125,0.25,5.6875,298.875,32
"Red",1.03125,0.375,12.96875,5.5625,2.15625,6.6875,72.5625,29,0.682495117,0.952484131,25.59222412,13.62472534,3.62689209,0.264526367,36.20562744,35
"Red",0,1.25,18.5,0.75,8.5,9.625,84.75,35,0.125,2.375,29.625,6.875,2.375,31.5,310.625,32
"Blue",0.25,3.1171875,23.6171875,3.6796875,6.1875,1.390625,55.0234375,31,0.254394531,1.103515625,9.294921875,14.95458984,7.424316406,4.507324219,100.8598633,34
"Blue",0,1.2734375,12.36328125,0.77734375,3.17578125,1.92578125,22.16015625,33,0,0.627929688,11.81152344,3.338867188,5.967285156,0.666015625,17.47851563,34
"Blue",1.41796875,1.21484375,13.87109375,2.0078125,0.11328125,6.44140625,131.2890625,28,1.125,1.25,8.625,3,2.875,3.875,108.125,29
"Blue",0.6875,6.03125,30.5625,5.4296875,7.984375,10.4609375,264.6875,26,0.34375,3.40625,32.03125,7.4375,4.65625,9.34375,185.65625,30
"Blue",0.000305176,1.06463623,13.078125,8.153625488,4.952667236,1.212005615,39.84628296,35,0,0.750611305,14.70878363,1.130852699,1.109797955,0.352385044,20.80594826,40
"Red",0.875,0.4375,6.375,3.25,4.8125,2.8125,51.5625,28,0.25390625,5.6484375,23.0234375,5.91796875,3.44921875,4.391601563,52.125,31
"Blue",0,8.831054688,13.18847656,1.12890625,0.9375,3.8671875,253.4345703,30,0,2.09375,32.53125,5.25,5.4375,5.0625,149.53125,31
